Version 3.14 Update - Professional Services and Supplies Charge Table,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Item Code,Code Type,Decription,Modifier,"Technical, Professional Indicator",Service Category Code,Primary/Bundled Indicator,Charge Type Indicator,Work Expense Units,Provider-Based Practice Expense Units,Non-Provider-Based Practice Expense Units,Total Expense Units, Anesthesia Base Units,Unit Charge,Base Charge,Unit Type,Facility Indicator,Outpatient Indicator,Inpatient Indicator,Skilled Nursing Facility Carveout,Freestanding Carve-out,Start Date,End Date
E0605,HCPCS,VAPORIZER ROOM TYPE,,,28 ,,NW,,,,,,$52.13,$0.00,1,1,1,1,1,1,20140101,
E0606,HCPCS,DRAINAGE BOARD POSTURAL,NU,,28 ,,NW,,,,,,$543.33,$0.00,1,1,1,1,1,1,20140101,
E0606,HCPCS,DRAINAGE BOARD POSTURAL,RR,,28 ,,NW,,,,,,$44.54,$0.00,1,1,1,1,1,1,20140101,
E0606,HCPCS,DRAINAGE BOARD POSTURAL,UE,,28 ,,NW,,,,,,$398.85,$0.00,1,1,1,1,1,1,20140101,
E0606,HCPCS,DRAINAGE BOARD POSTURAL,,,28 ,,NW,,,,,,$543.33,$0.00,1,1,1,1,1,1,20140101,
E0607,HCPCS,BLOOD GLUCOSE MONITOR HOME,NU,,28 ,,NW,,,,,,$134.56,$0.00,1,1,1,1,1,1,20140101,
E0607,HCPCS,BLOOD GLUCOSE MONITOR HOME,RR,,28 ,,NW,,,,,,$20.04,$0.00,1,1,1,1,1,1,20140101,
E0607,HCPCS,BLOOD GLUCOSE MONITOR HOME,UE,,28 ,,NW,,,,,,$92.27,$0.00,1,1,1,1,1,1,20140101,
E0607,HCPCS,BLOOD GLUCOSE MONITOR HOME,,,28 ,,NW,,,,,,$134.56,$0.00,1,1,1,1,1,1,20140101,
E0610,HCPCS,PACEMAKER MONITR AUDIBLE/VIS,NU,,28 ,,NW,,,,,,$551.09,$0.00,1,1,1,1,1,1,20140101,
E0610,HCPCS,PACEMAKER MONITR AUDIBLE/VIS,RR,,28 ,,NW,,,,,,$49.19,$0.00,1,1,1,1,1,1,20140101,
E0610,HCPCS,PACEMAKER MONITR AUDIBLE/VIS,UE,,28 ,,NW,,,,,,$404.56,$0.00,1,1,1,1,1,1,20140101,
E0610,HCPCS,PACEMAKER MONITR AUDIBLE/VIS,,,28 ,,NW,,,,,,$551.09,$0.00,1,1,1,1,1,1,20140101,
E0615,HCPCS,PACEMAKER MONITR DIGITAL/VIS,NU,,28 ,,NW,,,,,,"$1,118.84",$0.00,1,1,1,1,1,1,20140101,
E0615,HCPCS,PACEMAKER MONITR DIGITAL/VIS,RR,,28 ,,NW,,,,,,$104.54,$0.00,1,1,1,1,1,1,20140101,
E0615,HCPCS,PACEMAKER MONITR DIGITAL/VIS,UE,,28 ,,NW,,,,,,$828.84,$0.00,1,1,1,1,1,1,20140101,
E0615,HCPCS,PACEMAKER MONITR DIGITAL/VIS,,,28 ,,NW,,,,,,"$1,118.84",$0.00,1,1,1,1,1,1,20140101,
E0616,HCPCS,CARDIAC EVENT RECORDER,,,28 ,,NW,,,,,,"$8,297.29",$0.00,1,1,1,1,1,1,20140101,
E0617,HCPCS,AUTOMATIC EXT DEFIBRILLATOR,RR,,28 ,,NW,,,,,,"$1,588.03",$0.00,1,1,1,1,1,1,20140101,
E0617,HCPCS,AUTOMATIC EXT DEFIBRILLATOR,,,28 ,,NW,,,,,,"$15,255.30",$0.00,1,1,1,1,1,1,20140101,
E0618,HCPCS,APNEA MONITOR,RR,,28 ,,NW,,,,,,$632.03,$0.00,1,1,1,1,1,1,20140101,
E0618,HCPCS,APNEA MONITOR,,,28 ,,NW,,,,,,"$6,071.51",$0.00,1,1,1,1,1,1,20140101,
E0619,HCPCS,APNEA MONITOR W RECORDER,RR,,28 ,,NW,,,,,,$632.03,$0.00,1,1,1,1,1,1,20140101,
E0619,HCPCS,APNEA MONITOR W RECORDER,,,28 ,,NW,,,,,,"$6,071.51",$0.00,1,1,1,1,1,1,20140101,
E0620,HCPCS,CAP BLD SKIN PIERCING LASER,NU,,28 ,,NW,,,,,,"$2,176.68",$0.00,1,1,1,1,1,1,20140101,
E0620,HCPCS,CAP BLD SKIN PIERCING LASER,RR,,28 ,,NW,,,,,,$186.54,$0.00,1,1,1,1,1,1,20140101,
E0620,HCPCS,CAP BLD SKIN PIERCING LASER,UE,,28 ,,NW,,,,,,"$1,623.88",$0.00,1,1,1,1,1,1,20140101,
E0620,HCPCS,CAP BLD SKIN PIERCING LASER,,,28 ,,NW,,,,,,"$2,176.68",$0.00,1,1,1,1,1,1,20140101,
E0621,HCPCS,PATIENT LIFT SLING OR SEAT,NU,,28 ,,NW,,,,,,$191.09,$0.00,1,1,1,1,1,1,20140101,
E0621,HCPCS,PATIENT LIFT SLING OR SEAT,RR,,28 ,,NW,,,,,,$23.44,$0.00,1,1,1,1,1,1,20140101,
E0621,HCPCS,PATIENT LIFT SLING OR SEAT,UE,,28 ,,NW,,,,,,$135.49,$0.00,1,1,1,1,1,1,20140101,
E0621,HCPCS,PATIENT LIFT SLING OR SEAT,,,28 ,,NW,,,,,,$191.09,$0.00,1,1,1,1,1,1,20140101,
E0625,HCPCS,PATIENT LIFT BATHROOM OR TOI,NU,,28 ,,NW,,,,,,"$1,473.29",$0.00,1,1,1,1,1,1,20140101,
E0625,HCPCS,PATIENT LIFT BATHROOM OR TOI,RR,,28 ,,NW,,,,,,$153.37,$0.00,1,1,1,1,1,1,20140101,
E0625,HCPCS,PATIENT LIFT BATHROOM OR TOI,UE,,28 ,,NW,,,,,,"$1,106.17",$0.00,1,1,1,1,1,1,20140101,
E0625,HCPCS,PATIENT LIFT BATHROOM OR TOI,,,28 ,,NW,,,,,,"$1,473.29",$0.00,1,1,1,1,1,1,20140101,
E0627,HCPCS,SEAT LIFT INCORP LIFT-CHAIR,NU,,28 ,,NW,,,,,,$807.63,$0.00,1,1,1,1,1,1,20140101,
E0627,HCPCS,SEAT LIFT INCORP LIFT-CHAIR,RR,,28 ,,NW,,,,,,$63.95,$0.00,1,1,1,1,1,1,20140101,
E0627,HCPCS,SEAT LIFT INCORP LIFT-CHAIR,UE,,28 ,,NW,,,,,,$597.04,$0.00,1,1,1,1,1,1,20140101,
E0627,HCPCS,SEAT LIFT INCORP LIFT-CHAIR,,,28 ,,NW,,,,,,$807.63,$0.00,1,1,1,1,1,1,20140101,
E0628,HCPCS,SEAT LIFT FOR PT FURN-ELECTR,NU,,28 ,,NW,,,,,,$807.63,$0.00,1,1,1,1,1,1,20140101,
E0628,HCPCS,SEAT LIFT FOR PT FURN-ELECTR,RR,,28 ,,NW,,,,,,$63.95,$0.00,1,1,1,1,1,1,20140101,
E0628,HCPCS,SEAT LIFT FOR PT FURN-ELECTR,UE,,28 ,,NW,,,,,,$597.04,$0.00,1,1,1,1,1,1,20140101,
E0628,HCPCS,SEAT LIFT FOR PT FURN-ELECTR,,,28 ,,NW,,,,,,$807.63,$0.00,1,1,1,1,1,1,20140101,
E0629,HCPCS,SEAT LIFT FOR PT FURN-NON-EL,NU,,28 ,,NW,,,,,,$793.38,$0.00,1,1,1,1,1,1,20140101,
E0629,HCPCS,SEAT LIFT FOR PT FURN-NON-EL,RR,,28 ,,NW,,,,,,$63.02,$0.00,1,1,1,1,1,1,20140101,
E0629,HCPCS,SEAT LIFT FOR PT FURN-NON-EL,UE,,28 ,,NW,,,,,,$586.32,$0.00,1,1,1,1,1,1,20140101,
E0629,HCPCS,SEAT LIFT FOR PT FURN-NON-EL,,,28 ,,NW,,,,,,$793.38,$0.00,1,1,1,1,1,1,20140101,
E0630,HCPCS,PATIENT LIFT HYDRAULIC,NU,,28 ,,NW,,,,,,"$2,533.11",$0.00,1,1,1,1,1,1,20140101,
E0630,HCPCS,PATIENT LIFT HYDRAULIC,RR,,28 ,,NW,,,,,,$211.04,$0.00,1,1,1,1,1,1,20140101,
E0630,HCPCS,PATIENT LIFT HYDRAULIC,UE,,28 ,,NW,,,,,,"$1,891.74",$0.00,1,1,1,1,1,1,20140101,
E0630,HCPCS,PATIENT LIFT HYDRAULIC,,,28 ,,NW,,,,,,"$2,533.11",$0.00,1,1,1,1,1,1,20140101,
E0635,HCPCS,PATIENT LIFT ELECTRIC,NU,,28 ,,NW,,,,,,"$3,049.71",$0.00,1,1,1,1,1,1,20140101,
E0635,HCPCS,PATIENT LIFT ELECTRIC,RR,,28 ,,NW,,,,,,$256.38,$0.00,1,1,1,1,1,1,20140101,
E0635,HCPCS,PATIENT LIFT ELECTRIC,UE,,28 ,,NW,,,,,,"$2,278.09",$0.00,1,1,1,1,1,1,20140101,
E0635,HCPCS,PATIENT LIFT ELECTRIC,,,28 ,,NW,,,,,,"$3,049.71",$0.00,1,1,1,1,1,1,20140101,
E0636,HCPCS,PT SUPPORT & POSITIONING SYS,RR,,28 ,,NW,,,,,,"$2,632.32",$0.00,1,1,1,1,1,1,20140101,
E0636,HCPCS,PT SUPPORT & POSITIONING SYS,,,28 ,,NW,,,,,,"$25,287.24",$0.00,1,1,1,1,1,1,20140101,
E0637,HCPCS,COMBINATION SIT TO STAND SYS,,,28 ,,NW,,,,,,"$3,060.06",$0.00,1,1,1,1,1,1,20140101,
E0638,HCPCS,STANDING FRAME SYS,,,28 ,,NW,,,,,,"$1,802.85",$0.00,1,1,1,1,1,1,20140101,
E0640,HCPCS,FIXED PATIENT LIFT SYSTEM,,,28 ,,NW,,,,,,"$1,976.33",$0.00,1,1,1,1,1,1,20140101,
E0641,HCPCS,MULTI-POSITION STND FRAM SYS,,,28 ,,NW,,,,,,"$1,743.01",$0.00,1,1,1,1,1,1,20140101,
E0642,HCPCS,DYNAMIC STANDING FRAME,,,28 ,,NW,,,,,,"$2,214.30",$0.00,1,1,1,1,1,1,20140101,
E0650,HCPCS,PNEUMA COMPRESOR NON-SEGMENT,NU,,28 ,,NW,,,,,,"$1,700.53",$0.00,1,1,1,1,1,1,20140101,
E0650,HCPCS,PNEUMA COMPRESOR NON-SEGMENT,RR,,28 ,,NW,,,,,,$179.82,$0.00,1,1,1,1,1,1,20140101,
E0650,HCPCS,PNEUMA COMPRESOR NON-SEGMENT,UE,,28 ,,NW,,,,,,"$1,260.07",$0.00,1,1,1,1,1,1,20140101,
E0650,HCPCS,PNEUMA COMPRESOR NON-SEGMENT,,,28 ,,NW,,,,,,"$1,700.53",$0.00,1,1,1,1,1,1,20140101,
E0651,HCPCS,PNEUM COMPRESSOR SEGMENTAL,NU,,28 ,,NW,,,,,,"$2,157.23",$0.00,1,1,1,1,1,1,20140101,
E0651,HCPCS,PNEUM COMPRESSOR SEGMENTAL,RR,,28 ,,NW,,,,,,$191.56,$0.00,1,1,1,1,1,1,20140101,
E0651,HCPCS,PNEUM COMPRESSOR SEGMENTAL,UE,,28 ,,NW,,,,,,"$1,609.30",$0.00,1,1,1,1,1,1,20140101,
E0651,HCPCS,PNEUM COMPRESSOR SEGMENTAL,,,28 ,,NW,,,,,,"$2,157.23",$0.00,1,1,1,1,1,1,20140101,
E0652,HCPCS,PNEUM COMPRES W/CAL PRESSURE,NU,,28 ,,NW,,,,,,"$12,998.86",$0.00,1,1,1,1,1,1,20140101,
E0652,HCPCS,PNEUM COMPRES W/CAL PRESSURE,RR,,28 ,,NW,,,,,,"$1,237.91",$0.00,1,1,1,1,1,1,20140101,
E0652,HCPCS,PNEUM COMPRES W/CAL PRESSURE,UE,,28 ,,NW,,,,,,"$9,636.47",$0.00,1,1,1,1,1,1,20140101,
E0652,HCPCS,PNEUM COMPRES W/CAL PRESSURE,,,28 ,,NW,,,,,,"$12,998.86",$0.00,1,1,1,1,1,1,20140101,
E0655,HCPCS,PNEUMATIC APPLIANCE HALF ARM,NU,,28 ,,NW,,,,,,$226.57,$0.00,1,1,1,1,1,1,20140101,
E0655,HCPCS,PNEUMATIC APPLIANCE HALF ARM,RR,,28 ,,NW,,,,,,$28.18,$0.00,1,1,1,1,1,1,20140101,
E0655,HCPCS,PNEUMATIC APPLIANCE HALF ARM,UE,,28 ,,NW,,,,,,$162.45,$0.00,1,1,1,1,1,1,20140101,
E0655,HCPCS,PNEUMATIC APPLIANCE HALF ARM,,,28 ,,NW,,,,,,$226.57,$0.00,1,1,1,1,1,1,20140101,
E0656,HCPCS,SEGMENTAL PNEUMATIC TRUNK,NU,,28 ,,NW,,,,,,"$1,426.40",$0.00,1,1,1,1,1,1,20140101,
E0656,HCPCS,SEGMENTAL PNEUMATIC TRUNK,RR,,28 ,,NW,,,,,,$111.37,$0.00,1,1,1,1,1,1,20140101,
E0656,HCPCS,SEGMENTAL PNEUMATIC TRUNK,UE,,28 ,,NW,,,,,,"$1,061.30",$0.00,1,1,1,1,1,1,20140101,
E0656,HCPCS,SEGMENTAL PNEUMATIC TRUNK,,,28 ,,NW,,,,,,"$1,426.40",$0.00,1,1,1,1,1,1,20140101,
E0657,HCPCS,SEGMENTAL PNEUMATIC CHEST,NU,,28 ,,NW,,,,,,"$1,337.97",$0.00,1,1,1,1,1,1,20140101,
E0657,HCPCS,SEGMENTAL PNEUMATIC CHEST,RR,,28 ,,NW,,,,,,$102.45,$0.00,1,1,1,1,1,1,20140101,
E0657,HCPCS,SEGMENTAL PNEUMATIC CHEST,UE,,28 ,,NW,,,,,,$994.92,$0.00,1,1,1,1,1,1,20140101,
E0657,HCPCS,SEGMENTAL PNEUMATIC CHEST,,,28 ,,NW,,,,,,"$1,337.97",$0.00,1,1,1,1,1,1,20140101,
E0660,HCPCS,PNEUMATIC APPLIANCE FULL LEG,NU,,28 ,,NW,,,,,,$347.39,$0.00,1,1,1,1,1,1,20140101,
E0660,HCPCS,PNEUMATIC APPLIANCE FULL LEG,RR,,28 ,,NW,,,,,,$34.75,$0.00,1,1,1,1,1,1,20140101,
E0660,HCPCS,PNEUMATIC APPLIANCE FULL LEG,UE,,28 ,,NW,,,,,,$251.28,$0.00,1,1,1,1,1,1,20140101,
E0660,HCPCS,PNEUMATIC APPLIANCE FULL LEG,,,28 ,,NW,,,,,,$347.39,$0.00,1,1,1,1,1,1,20140101,
E0665,HCPCS,PNEUMATIC APPLIANCE FULL ARM,NU,,28 ,,NW,,,,,,$292.04,$0.00,1,1,1,1,1,1,20140101,
E0665,HCPCS,PNEUMATIC APPLIANCE FULL ARM,RR,,28 ,,NW,,,,,,$30.99,$0.00,1,1,1,1,1,1,20140101,
E0665,HCPCS,PNEUMATIC APPLIANCE FULL ARM,UE,,28 ,,NW,,,,,,$208.70,$0.00,1,1,1,1,1,1,20140101,
E0665,HCPCS,PNEUMATIC APPLIANCE FULL ARM,,,28 ,,NW,,,,,,$292.04,$0.00,1,1,1,1,1,1,20140101,
E0666,HCPCS,PNEUMATIC APPLIANCE HALF LEG,NU,,28 ,,NW,,,,,,$296.20,$0.00,1,1,1,1,1,1,20140101,
E0666,HCPCS,PNEUMATIC APPLIANCE HALF LEG,RR,,28 ,,NW,,,,,,$31.28,$0.00,1,1,1,1,1,1,20140101,
E0666,HCPCS,PNEUMATIC APPLIANCE HALF LEG,UE,,28 ,,NW,,,,,,$214.09,$0.00,1,1,1,1,1,1,20140101,
E0666,HCPCS,PNEUMATIC APPLIANCE HALF LEG,,,28 ,,NW,,,,,,$296.20,$0.00,1,1,1,1,1,1,20140101,
E0667,HCPCS,SEG PNEUMATIC APPL FULL LEG,NU,,28 ,,NW,,,,,,$768.65,$0.00,1,1,1,1,1,1,20140101,
E0667,HCPCS,SEG PNEUMATIC APPL FULL LEG,RR,,28 ,,NW,,,,,,$67.26,$0.00,1,1,1,1,1,1,20140101,
E0667,HCPCS,SEG PNEUMATIC APPL FULL LEG,UE,,28 ,,NW,,,,,,$567.86,$0.00,1,1,1,1,1,1,20140101,
E0667,HCPCS,SEG PNEUMATIC APPL FULL LEG,,,28 ,,NW,,,,,,$768.65,$0.00,1,1,1,1,1,1,20140101,
E0668,HCPCS,SEG PNEUMATIC APPL FULL ARM,NU,,28 ,,NW,,,,,,"$1,022.50",$0.00,1,1,1,1,1,1,20140101,
E0668,HCPCS,SEG PNEUMATIC APPL FULL ARM,RR,,28 ,,NW,,,,,,$77.08,$0.00,1,1,1,1,1,1,20140101,
E0668,HCPCS,SEG PNEUMATIC APPL FULL ARM,UE,,28 ,,NW,,,,,,$758.25,$0.00,1,1,1,1,1,1,20140101,
E0668,HCPCS,SEG PNEUMATIC APPL FULL ARM,,,28 ,,NW,,,,,,"$1,022.50",$0.00,1,1,1,1,1,1,20140101,
E0669,HCPCS,SEG PNEUMATIC APPLI HALF LEG,NU,,28 ,,NW,,,,,,$419.46,$0.00,1,1,1,1,1,1,20140101,
E0669,HCPCS,SEG PNEUMATIC APPLI HALF LEG,RR,,28 ,,NW,,,,,,$38.64,$0.00,1,1,1,1,1,1,20140101,
E0669,HCPCS,SEG PNEUMATIC APPLI HALF LEG,UE,,28 ,,NW,,,,,,$305.99,$0.00,1,1,1,1,1,1,20140101,
E0669,HCPCS,SEG PNEUMATIC APPLI HALF LEG,,,28 ,,NW,,,,,,$419.46,$0.00,1,1,1,1,1,1,20140101,
E0670,HCPCS,SEG PNEUM INT LEGS/TRUNK,NU,,28 ,,NW,,,,,,"$3,065.36",$0.00,1,1,1,1,1,1,20140101,
E0670,HCPCS,SEG PNEUM INT LEGS/TRUNK,RR,,28 ,,NW,,,,,,$294.95,$0.00,1,1,1,1,1,1,20140101,
E0670,HCPCS,SEG PNEUM INT LEGS/TRUNK,UE,,28 ,,NW,,,,,,"$2,290.32",$0.00,1,1,1,1,1,1,20140101,
E0670,HCPCS,SEG PNEUM INT LEGS/TRUNK,,,28 ,,NW,,,,,,"$3,065.36",$0.00,1,1,1,1,1,1,20140101,
E0671,HCPCS,PRESSURE PNEUM APPL FULL LEG,NU,,28 ,,NW,,,,,,"$1,016.21",$0.00,1,1,1,1,1,1,20140101,
E0671,HCPCS,PRESSURE PNEUM APPL FULL LEG,RR,,28 ,,NW,,,,,,$77.59,$0.00,1,1,1,1,1,1,20140101,
E0671,HCPCS,PRESSURE PNEUM APPL FULL LEG,UE,,28 ,,NW,,,,,,$753.49,$0.00,1,1,1,1,1,1,20140101,
E0671,HCPCS,PRESSURE PNEUM APPL FULL LEG,,,28 ,,NW,,,,,,"$1,016.21",$0.00,1,1,1,1,1,1,20140101,
E0672,HCPCS,PRESSURE PNEUM APPL FULL ARM,NU,,28 ,,NW,,,,,,$781.88,$0.00,1,1,1,1,1,1,20140101,
E0672,HCPCS,PRESSURE PNEUM APPL FULL ARM,RR,,28 ,,NW,,,,,,$62.29,$0.00,1,1,1,1,1,1,20140101,
E0672,HCPCS,PRESSURE PNEUM APPL FULL ARM,UE,,28 ,,NW,,,,,,$577.80,$0.00,1,1,1,1,1,1,20140101,
E0672,HCPCS,PRESSURE PNEUM APPL FULL ARM,,,28 ,,NW,,,,,,$781.88,$0.00,1,1,1,1,1,1,20140101,
E0673,HCPCS,PRESSURE PNEUM APPL HALF LEG,NU,,28 ,,NW,,,,,,$643.86,$0.00,1,1,1,1,1,1,20140101,
E0673,HCPCS,PRESSURE PNEUM APPL HALF LEG,RR,,28 ,,NW,,,,,,$53.28,$0.00,1,1,1,1,1,1,20140101,
E0673,HCPCS,PRESSURE PNEUM APPL HALF LEG,UE,,28 ,,NW,,,,,,$474.32,$0.00,1,1,1,1,1,1,20140101,
E0673,HCPCS,PRESSURE PNEUM APPL HALF LEG,,,28 ,,NW,,,,,,$643.86,$0.00,1,1,1,1,1,1,20140101,
E0675,HCPCS,PNEUMATIC COMPRESSION DEVICE,RR,,28 ,,NW,,,,,,$937.93,$0.00,1,1,1,1,1,1,20140101,
E0675,HCPCS,PNEUMATIC COMPRESSION DEVICE,,,28 ,,NW,,,,,,"$9,010.18",$0.00,1,1,1,1,1,1,20140101,
E0676,HCPCS,INTER LIMB COMPRESS DEV NOS,,,28 ,,NW,,,,,,$502.89,$0.00,1,1,1,1,1,1,20140101,
E0691,HCPCS,UVL PNL 2 SQ FT OR LESS,NU,,28 ,,NW,,,,,,"$2,237.89",$0.00,1,1,1,1,1,1,20140101,
E0691,HCPCS,UVL PNL 2 SQ FT OR LESS,RR,,28 ,,NW,,,,,,$192.68,$0.00,1,1,1,1,1,1,20140101,
E0691,HCPCS,UVL PNL 2 SQ FT OR LESS,UE,,28 ,,NW,,,,,,"$1,669.78",$0.00,1,1,1,1,1,1,20140101,
E0691,HCPCS,UVL PNL 2 SQ FT OR LESS,,,28 ,,NW,,,,,,"$2,237.89",$0.00,1,1,1,1,1,1,20140101,
E0692,HCPCS,UVL SYS PANEL 4 FT,NU,,28 ,,NW,,,,,,"$2,819.02",$0.00,1,1,1,1,1,1,20140101,
E0692,HCPCS,UVL SYS PANEL 4 FT,RR,,28 ,,NW,,,,,,$250.71,$0.00,1,1,1,1,1,1,20140101,
E0692,HCPCS,UVL SYS PANEL 4 FT,UE,,28 ,,NW,,,,,,"$2,105.62",$0.00,1,1,1,1,1,1,20140101,
E0692,HCPCS,UVL SYS PANEL 4 FT,,,28 ,,NW,,,,,,"$2,819.02",$0.00,1,1,1,1,1,1,20140101,
E0693,HCPCS,UVL SYS PANEL 6 FT,NU,,28 ,,NW,,,,,,"$3,483.11",$0.00,1,1,1,1,1,1,20140101,
E0693,HCPCS,UVL SYS PANEL 6 FT,RR,,28 ,,NW,,,,,,$317.22,$0.00,1,1,1,1,1,1,20140101,
E0693,HCPCS,UVL SYS PANEL 6 FT,UE,,28 ,,NW,,,,,,"$2,603.67",$0.00,1,1,1,1,1,1,20140101,
E0693,HCPCS,UVL SYS PANEL 6 FT,,,28 ,,NW,,,,,,"$3,483.11",$0.00,1,1,1,1,1,1,20140101,
E0694,HCPCS,UVL MD CABINET SYS 6 FT,NU,,28 ,,NW,,,,,,"$11,161.79",$0.00,1,1,1,1,1,1,20140101,
E0694,HCPCS,UVL MD CABINET SYS 6 FT,RR,,28 ,,NW,,,,,,"$1,085.08",$0.00,1,1,1,1,1,1,20140101,
E0694,HCPCS,UVL MD CABINET SYS 6 FT,UE,,28 ,,NW,,,,,,"$8,362.75",$0.00,1,1,1,1,1,1,20140101,
E0694,HCPCS,UVL MD CABINET SYS 6 FT,,,28 ,,NW,,,,,,"$11,161.79",$0.00,1,1,1,1,1,1,20140101,
E0700,HCPCS,SAFETY EQUIPMENT,,,28 ,,NW,,,,,,$74.83,$0.00,1,1,1,1,1,1,20140101,
E0705,HCPCS,TRANSFER DEVICE,NU,,28 ,,NW,,,,,,$95.30,$0.00,1,1,1,1,1,1,20140101,
E0705,HCPCS,TRANSFER DEVICE,RR,,28 ,,NW,,,,,,$17.62,$0.00,1,1,1,1,1,1,20140101,
E0705,HCPCS,TRANSFER DEVICE,UE,,28 ,,NW,,,,,,$71.39,$0.00,1,1,1,1,1,1,20140101,
E0705,HCPCS,TRANSFER DEVICE,,,28 ,,NW,,,,,,$95.30,$0.00,1,1,1,1,1,1,20140101,
E0710,HCPCS,RESTRAINTS ANY TYPE,,,28 ,,NW,,,,,,$33.40,$0.00,1,1,1,1,1,1,20140101,
E0720,HCPCS,TENS TWO LEAD,NU,,28 ,,NW,,,,,,$842.79,$0.00,1,1,1,1,1,1,20140101,
E0720,HCPCS,TENS TWO LEAD,RR,,28 ,,NW,,,,,,$69.70,$0.00,1,1,1,1,1,1,20140101,
E0720,HCPCS,TENS TWO LEAD,UE,,28 ,,NW,,,,,,$660.44,$0.00,1,1,1,1,1,1,20140101,
E0720,HCPCS,TENS TWO LEAD,,,28 ,,NW,,,,,,$842.79,$0.00,1,1,1,1,1,1,20140101,
E0730,HCPCS,TENS FOUR LEAD,NU,,28 ,,NW,,,,,,$858.61,$0.00,1,1,1,1,1,1,20140101,
E0730,HCPCS,TENS FOUR LEAD,RR,,28 ,,NW,,,,,,$69.70,$0.00,1,1,1,1,1,1,20140101,
E0730,HCPCS,TENS FOUR LEAD,UE,,28 ,,NW,,,,,,$665.91,$0.00,1,1,1,1,1,1,20140101,
E0730,HCPCS,TENS FOUR LEAD,,,28 ,,NW,,,,,,$858.61,$0.00,1,1,1,1,1,1,20140101,
E0731,HCPCS,CONDUCTIVE GARMENT FOR TENS/,NU,,28 ,,NW,,,,,,$813.39,$0.00,1,1,1,1,1,1,20140101,
E0731,HCPCS,CONDUCTIVE GARMENT FOR TENS/,RR,,28 ,,NW,,,,,,$84.67,$0.00,1,1,1,1,1,1,20140101,
E0731,HCPCS,CONDUCTIVE GARMENT FOR TENS/,,,28 ,,NW,,,,,,$813.39,$0.00,1,1,1,1,1,1,20140101,
E0740,HCPCS,INCONTINENCE TREATMENT SYSTM,NU,,28 ,,NW,,,,,,"$1,287.70",$0.00,1,1,1,1,1,1,20140101,
E0740,HCPCS,INCONTINENCE TREATMENT SYSTM,RR,,28 ,,NW,,,,,,$97.69,$0.00,1,1,1,1,1,1,20140101,
E0740,HCPCS,INCONTINENCE TREATMENT SYSTM,UE,,28 ,,NW,,,,,,$957.23,$0.00,1,1,1,1,1,1,20140101,
E0740,HCPCS,INCONTINENCE TREATMENT SYSTM,,,28 ,,NW,,,,,,"$1,287.70",$0.00,1,1,1,1,1,1,20140101,
E0744,HCPCS,NEUROMUSCULAR STIM FOR SCOLI,NU,,28 ,,NW,,,,,,"$2,273.72",$0.00,1,1,1,1,1,1,20140101,
E0744,HCPCS,NEUROMUSCULAR STIM FOR SCOLI,RR,,28 ,,NW,,,,,,$183.22,$0.00,1,1,1,1,1,1,20140101,
E0744,HCPCS,NEUROMUSCULAR STIM FOR SCOLI,UE,,28 ,,NW,,,,,,"$1,695.83",$0.00,1,1,1,1,1,1,20140101,
E0744,HCPCS,NEUROMUSCULAR STIM FOR SCOLI,,,28 ,,NW,,,,,,"$2,273.72",$0.00,1,1,1,1,1,1,20140101,
E0745,HCPCS,NEUROMUSCULAR STIM FOR SHOCK,NU,,28 ,,NW,,,,,,"$2,221.18",$0.00,1,1,1,1,1,1,20140101,
E0745,HCPCS,NEUROMUSCULAR STIM FOR SHOCK,RR,,28 ,,NW,,,,,,$180.22,$0.00,1,1,1,1,1,1,20140101,
E0745,HCPCS,NEUROMUSCULAR STIM FOR SHOCK,UE,,28 ,,NW,,,,,,"$1,657.52",$0.00,1,1,1,1,1,1,20140101,
E0745,HCPCS,NEUROMUSCULAR STIM FOR SHOCK,,,28 ,,NW,,,,,,"$2,221.18",$0.00,1,1,1,1,1,1,20140101,
E0746,HCPCS,ELECTROMYOGRAPH BIOFEEDBACK,NU,,28 ,,NW,,,,,,$212.00,$0.00,1,1,1,1,1,1,20140101,
E0746,HCPCS,ELECTROMYOGRAPH BIOFEEDBACK,RR,,28 ,,NW,,,,,,$23.20,$0.00,1,1,1,1,1,1,20140101,
E0746,HCPCS,ELECTROMYOGRAPH BIOFEEDBACK,UE,,28 ,,NW,,,,,,$159.64,$0.00,1,1,1,1,1,1,20140101,
E0746,HCPCS,ELECTROMYOGRAPH BIOFEEDBACK,,,28 ,,NW,,,,,,$161.74,$0.00,1,1,1,1,1,1,20140101,
E0747,HCPCS,ELEC OSTEOGEN STIM NOT SPINE,NU,,28 ,,NW,,,,,,"$9,390.63",$0.00,1,1,1,1,1,1,20140101,
E0747,HCPCS,ELEC OSTEOGEN STIM NOT SPINE,RR,,28 ,,NW,,,,,,$905.30,$0.00,1,1,1,1,1,1,20140101,
E0747,HCPCS,ELEC OSTEOGEN STIM NOT SPINE,UE,,28 ,,NW,,,,,,"$6,982.39",$0.00,1,1,1,1,1,1,20140101,
E0747,HCPCS,ELEC OSTEOGEN STIM NOT SPINE,,,28 ,,NW,,,,,,"$9,390.63",$0.00,1,1,1,1,1,1,20140101,
